project_id,line_of_business,region,country_code,forecast_cost,estimated_sell_price,change_order_cost,change_order_sell_price,final_cost,final_sell_price,estimated_duration_days,delays_days,final_duration_days,tier,risks_registered,risks_prevented,estimated_margin,final_margin,final_margin_pct,change_order_profit,delay_ratio,risk_mitigation_rate,high_delay_flag,low_margin_flag,risk_management_issue
PRJ-0874,INSTALL,SOUTH AMERICA,AR,4690110.0,3808670.68,115825.38,170008.09,4805935.38,3978678.77,684.0,122,806.0,TIER 3,10,10,-881439.3199999998,-827256.6099999999,-0.20792244305764848,54182.70999999999,0.1783625730994152,1.0,False,True,False
PRJ-0875,ENERGY,ASIA,CN,3728573.0,3019242.1,645531.52,820896.52,4374104.52,3840138.62,1169.0,50,1219.0,TIER 3,0,0,-709330.8999999999,-533965.8999999994,-0.13904860028203864,175365.0,0.0427715996578272,0.0,False,True,True
PRJ-0876,ENERGY,OCEANIA,NZ,3632477.0,3720235.38,101805.4,114828.42,3734282.4,3835063.8,990.0,175,1165.0,TIER 3,0,0,87758.37999999989,100781.3999999999,0.026278937002299652,13023.020000000004,0.17676767676767677,0.0,False,True,True
PRJ-0877,ENERGY,EUROPE,DE,3584393.0,3153364.32,879160.11,904033.36,4463553.11,4057397.68,321.0,27,348.0,TIER 3,10,7,-431028.68000000017,-406155.43000000017,-0.10010244546696742,24873.25,0.08411214953271028,0.7,False,True,False
PRJ-0878,SERVICE,OCEANIA,AU,4525739.0,4376075.16,1317801.82,1926995.58,5843540.82,6303070.75,1316.0,107,1423.0,TIER 2,2,2,-149663.83999999985,459529.9299999997,0.0729057229763762,609193.76,0.08130699088145897,1.0,False,True,False
PRJ-0879,ENERGY,EUROPE,DE,3731679.0,2742524.86,477217.12,617156.64,4208896.12,3359681.5,552.0,81,633.0,TIER 3,1,1,-989154.1400000001,-849214.6200000001,-0.2527664065775283,139939.52000000002,0.14673913043478262,1.0,False,True,False
PRJ-0880,INSTALL,OCEANIA,NZ,723419.0,443068.76,119976.66,131237.84,843395.66,574306.59,1728.0,175,1903.0,TIER 4,10,4,-280350.24,-269089.07000000007,-0.46854602521625266,11261.179999999993,0.10127314814814815,0.4,False,True,True
PRJ-0881,SERVICE,ASIA,CN,4854058.0,6225555.16,1136868.42,1181566.95,5990926.42,7407122.11,913.0,80,993.0,TIER 2,6,4,1371497.1600000001,1416195.6900000004,0.1911937820071931,44698.53000000003,0.08762322015334063,0.6666666666666666,False,False,False
PRJ-0882,INSTALL,ASIA,JP,2805183.0,4789243.73,91332.83,105254.52,2896515.83,4894498.26,388.0,16,404.0,TIER 3,4,4,1984060.7300000004,1997982.4299999997,0.4082098560190314,13921.690000000002,0.041237113402061855,1.0,False,False,False
PRJ-0883,SERVICE,NORTH AMERICA,MX,2650356.0,3141493.0,673886.97,862783.48,3324242.97,4004276.48,861.0,145,1006.0,TIER 3,2,2,491137.0,680033.5099999998,0.16982681225847815,188896.51,0.16840882694541232,1.0,False,False,False
PRJ-0884,INSTALL,AFRICA,EG,4756946.0,4665013.52,13360.16,16194.77,4770306.16,4681208.3,1614.0,183,1797.0,TIER 3,7,5,-91932.48000000045,-89097.86000000034,-0.01903309023868909,2834.6100000000006,0.11338289962825279,0.7142857142857143,False,True,False
PRJ-0885,ENERGY,NORTH AMERICA,US,1028815.0,1821815.09,97018.66,120445.32,1125833.66,1942260.41,197.0,4,201.0,TIER 3,5,1,793000.0900000001,816426.75,0.42034875745626715,23426.660000000003,0.02030456852791878,0.2,False,False,True
PRJ-0886,ENERGY,ASIA,CN,3574986.0,5172399.03,425149.23,578519.68,4000135.23,5750918.7,631.0,71,702.0,TIER 3,1,0,1597413.0300000003,1750783.4700000002,0.30443544089746916,153370.45000000007,0.11251980982567353,0.0,False,False,True
PRJ-0887,ENERGY,AFRICA,ZA,1403315.0,2125270.46,29556.92,39511.86,1432871.92,2164782.31,997.0,20,1017.0,TIER 3,5,3,721955.46,731910.3900000001,0.3380988409869259,9954.940000000002,0.020060180541624874,0.6,False,False,False
PRJ-0888,INSTALL,EUROPE,FR,2798633.0,3020261.99,275772.36,371029.15,3074405.36,3391291.14,463.0,7,470.0,TIER 3,8,1,221628.99000000022,316885.78000000026,0.09344104263487099,95256.79000000004,0.01511879049676026,0.125,False,True,True
PRJ-0889,SERVICE,ASIA,CN,1357375.0,960898.19,349525.22,520693.1,1706900.22,1481591.29,335.0,55,390.0,TIER 3,0,0,-396476.81000000006,-225308.92999999993,-0.15207225604032806,171167.88,0.16417910447761194,0.0,False,True,True
PRJ-0890,INSTALL,OCEANIA,AU,3462759.0,4071659.35,531875.11,616170.97,3994634.11,4687830.33,848.0,105,953.0,TIER 3,5,3,608900.3500000001,693196.2200000002,0.14787143970716196,84295.85999999999,0.12382075471698113,0.6,False,False,False
PRJ-0891,INSTALL,AFRICA,ZA,2876680.0,4973447.6,692073.31,788175.34,3568753.31,5761622.94,167.0,3,170.0,TIER 3,5,1,2096767.5999999996,2192869.6300000004,0.380599295170121,96102.02999999991,0.017964071856287425,0.2,False,False,True
PRJ-0892,ENERGY,OCEANIA,NZ,1601469.0,2147720.3,120612.79,147571.39,1722081.79,2295291.69,1437.0,36,1473.0,TIER 3,2,1,546251.2999999998,573209.8999999999,0.2497329217446868,26958.60000000002,0.025052192066805846,0.5,False,False,False
PRJ-0893,INSTALL,OCEANIA,NZ,4039891.0,5453732.24,263186.86,307417.18,4303077.86,5761149.42,1081.0,135,1216.0,TIER 3,7,3,1413841.2400000002,1458071.5599999996,0.2530869195890426,44230.32000000001,0.12488436632747456,0.42857142857142855,False,False,True
PRJ-0894,INSTALL,EUROPE,DE,3139099.0,2379388.23,650986.86,815382.96,3790085.86,3194771.19,1457.0,291,1748.0,TIER 3,6,6,-759710.77,-595314.6699999999,-0.18634031503207588,164396.09999999998,0.1997254632807138,1.0,False,True,False
PRJ-0895,ENERGY,SOUTH AMERICA,AR,2540886.0,2473656.02,18541.33,24200.36,2559427.33,2497856.37,628.0,6,634.0,TIER 3,6,5,-67229.97999999998,-61570.95999999996,-0.024649519780034414,5659.029999999999,0.009554140127388535,0.8333333333333334,False,True,False
PRJ-0896,SERVICE,AFRICA,ZA,4204554.0,5626423.17,733904.04,872591.36,4938458.04,6499014.53,795.0,107,902.0,TIER 3,1,0,1421869.17,1560556.4900000002,0.2401220189301531,138687.31999999995,0.13459119496855346,0.0,False,False,True
PRJ-0897,INSTALL,OCEANIA,NZ,4874438.0,7519545.41,1159447.54,1667441.22,6033885.54,9186986.62,1666.0,242,1908.0,TIER 2,2,2,2645107.41,3153101.079999999,0.34321385351054307,507993.67999999993,0.1452581032412965,1.0,False,False,False
PRJ-0898,INSTALL,NORTH AMERICA,US,1173715.0,735430.72,115819.56,133827.33,1289534.56,869258.05,1411.0,54,1465.0,TIER 3,9,6,-438284.28,-420276.51,-0.48348877528370315,18007.76999999999,0.03827072997873848,0.6666666666666666,False,True,False
PRJ-0899,INSTALL,ASIA,CN,2144208.0,1890908.74,258101.59,344587.43,2402309.59,2235496.17,994.0,184,1178.0,TIER 3,0,0,-253299.26,-166813.41999999993,-0.07462031124839723,86485.84,0.1851106639839034,0.0,False,True,True
PRJ-0900,INSTALL,ASIA,CN,209145.0,240213.36,49575.52,60813.63,258720.52,301026.99,1067.0,53,1120.0,TIER 4,3,1,31068.359999999986,42306.47,0.14054045452867864,11238.11,0.04967197750702906,0.3333333333333333,False,False,True
PRJ-0901,SERVICE,NORTH AMERICA,MX,4855286.0,4234050.15,1385511.95,2021149.94,6240797.95,6255200.09,1222.0,189,1411.0,TIER 2,0,0,-621235.8499999996,14402.139999999665,0.0023024267477908394,635637.99,0.1546644844517185,0.0,False,True,True
PRJ-0902,ENERGY,AFRICA,ZA,255018.0,194979.26,53291.22,64873.53,308309.22,259852.79,1744.0,332,2076.0,TIER 4,4,3,-60038.73999999999,-48456.429999999964,-0.1864764661560877,11582.309999999998,0.19036697247706422,0.75,False,True,False
PRJ-0903,SERVICE,ASIA,JP,2894044.0,1829260.93,313218.07,381382.13,3207262.07,2210643.07,924.0,94,1018.0,TIER 3,8,1,-1064783.07,-996619.0,-0.450827640845702,68164.06,0.10173160173160173,0.125,False,True,True
PRJ-0904,ENERGY,EUROPE,FR,2557438.0,2101665.73,139269.67,197107.32,2696707.67,2298773.05,62.0,6,68.0,TIER 3,2,1,-455772.27,-397934.6200000001,-0.1731073974440409,57837.649999999994,0.0967741935483871,0.5,False,True,False
PRJ-0905,INSTALL,EUROPE,FR,4284229.0,3522503.56,1170240.06,1537191.8,5454469.06,5059695.36,153.0,21,174.0,TIER 2,6,0,-761725.44,-394773.69999999925,-0.07802321521586612,366951.74,0.13725490196078433,0.0,False,True,True
PRJ-0906,ENERGY,AFRICA,ZA,3043656.0,2185228.18,330650.73,489538.5,3374306.73,2674766.68,416.0,61,477.0,TIER 3,0,0,-858427.8199999998,-699540.0499999998,-0.26153311061882967,158887.77000000002,0.1466346153846154,0.0,False,True,True
PRJ-0907,INSTALL,OCEANIA,NZ,1266682.0,1311972.29,140047.84,195799.45,1406729.84,1507771.74,428.0,70,498.0,TIER 3,3,3,45290.29000000004,101041.8999999999,0.06701405611966166,55751.610000000015,0.16355140186915887,1.0,False,True,False
PRJ-0908,INSTALL,AFRICA,ZA,1359602.0,1987579.2,77594.66,82210.34,1437196.66,2069789.54,1522.0,4,1526.0,TIER 3,3,3,627977.2,632592.8800000001,0.30563149913299886,4615.679999999993,0.002628120893561104,1.0,False,False,False
PRJ-0909,INSTALL,NORTH AMERICA,US,1708818.0,2361481.14,133299.89,192980.98,1842117.89,2554462.13,489.0,93,582.0,TIER 3,3,2,652663.1400000001,712344.24,0.27886271306750593,59681.09,0.1901840490797546,0.6666666666666666,False,False,False
PRJ-0910,SERVICE,OCEANIA,AU,3099465.0,4456985.44,360643.26,438812.62,3460108.26,4895798.06,1437.0,6,1443.0,TIER 3,5,5,1357520.4400000004,1435689.7999999998,0.2932493910911023,78169.35999999999,0.0041753653444676405,1.0,False,False,False
PRJ-0911,SERVICE,NORTH AMERICA,US,3956318.0,5885164.08,1148947.75,1471044.93,5105265.75,7356209.0,1038.0,206,1244.0,TIER 2,1,0,1928846.08,2250943.25,0.3059922916817616,322097.17999999993,0.19845857418111754,0.0,False,False,True
PRJ-0912,ENERGY,ASIA,CN,4372200.0,7269728.47,975436.46,1083632.58,5347636.46,8353361.05,280.0,49,329.0,TIER 2,9,4,2897528.4699999997,3005724.59,0.3598221807975126,108196.12000000011,0.175,0.4444444444444444,False,False,True
PRJ-0913,ENERGY,NORTH AMERICA,US,3789036.0,3815645.66,1030629.71,1531462.58,4819665.71,5347108.23,1738.0,134,1872.0,TIER 3,0,0,26609.66000000015,527442.5200000005,0.09864070396794651,500832.8700000001,0.07710011507479862,0.0,False,True,True
PRJ-0914,INSTALL,AFRICA,ZA,1915556.0,3231410.71,502717.53,629496.45,2418273.53,3860907.15,1822.0,303,2125.0,TIER 3,1,1,1315854.71,1442633.62,0.3736514668579896,126778.91999999993,0.16630076838638858,1.0,False,False,False
PRJ-0915,SERVICE,AFRICA,EG,3748594.0,5857203.59,595320.57,851990.2,4343914.57,6709193.8,608.0,114,722.0,TIER 3,0,0,2108609.59,2365279.2299999995,0.3525429881008952,256669.63,0.1875,0.0,False,False,True
PRJ-0916,INSTALL,OCEANIA,AU,3209255.0,5571971.54,540298.78,701906.14,3749553.78,6273877.68,1580.0,192,1772.0,TIER 3,6,4,2362716.54,2524323.9,0.40235465668179876,161607.36,0.12151898734177215,0.6666666666666666,False,False,False
PRJ-0917,SERVICE,AFRICA,EG,3487468.0,2938627.59,165939.82,219414.73,3653407.82,3158042.31,524.0,73,597.0,TIER 3,2,2,-548840.4100000001,-495365.5099999998,-0.15685841460433117,53474.91,0.13931297709923665,1.0,False,True,False
PRJ-0918,ENERGY,NORTH AMERICA,MX,1894521.0,1318259.28,273988.05,338948.15,2168509.05,1657207.43,1710.0,237,1947.0,TIER 3,0,0,-576261.72,-511301.6199999999,-0.30853205865725564,64960.100000000035,0.13859649122807016,0.0,False,True,True
PRJ-0919,SERVICE,EUROPE,DE,3334395.0,2157345.19,58796.23,74892.7,3393191.23,2232237.89,963.0,149,1112.0,TIER 3,5,5,-1177049.81,-1160953.3399999999,-0.5200849538487136,16096.469999999994,0.15472481827622014,1.0,False,True,False
PRJ-0920,ENERGY,OCEANIA,NZ,4296864.0,4888628.56,1017487.49,1254110.84,5314351.49,6142739.4,1706.0,137,1843.0,TIER 2,9,5,591764.5599999996,828387.9100000001,0.13485643066674782,236623.3500000001,0.08030480656506447,0.5555555555555556,False,False,False
PRJ-0921,ENERGY,SOUTH AMERICA,AR,842618.0,997899.71,178105.68,261064.66,1020723.68,1258964.38,1379.0,108,1487.0,TIER 3,4,0,155281.70999999996,238240.69999999984,0.18923545716202061,82958.98000000001,0.07831762146482958,0.0,False,False,True
PRJ-0922,SERVICE,OCEANIA,AU,3896216.0,6272999.12,423117.85,466940.48,4319333.85,6739939.61,1231.0,139,1370.0,TIER 3,4,0,2376783.12,2420605.7600000007,0.35914353837956725,43822.630000000005,0.11291632818846466,0.0,False,False,True
PRJ-0923,SERVICE,NORTH AMERICA,MX,4664199.0,5940802.12,276416.9,391374.86,4940615.9,6332176.98,1524.0,189,1713.0,TIER 3,9,0,1276603.12,1391561.08,0.21976029482359793,114957.95999999996,0.12401574803149606,0.0,False,False,True
PRJ-0924,ENERGY,EUROPE,FR,290855.0,517132.24,45368.03,63778.2,336223.03,580910.45,1184.0,159,1343.0,TIER 4,5,5,226277.24,244687.41999999993,0.4212136655486228,18410.17,0.13429054054054054,1.0,False,False,False
PRJ-0925,ENERGY,NORTH AMERICA,US,2174030.0,2817394.63,315980.65,381540.19,2490010.65,3198934.82,801.0,33,834.0,TIER 3,4,3,643364.6299999999,708924.1699999999,0.2216125710245012,65559.53999999998,0.04119850187265917,0.75,False,False,False
PRJ-0926,INSTALL,ASIA,JP,2368601.0,2313111.11,25904.51,29649.77,2394505.51,2342760.88,105.0,12,117.0,TIER 3,7,2,-55489.89000000013,-51744.62999999989,-0.022087030068557355,3745.260000000002,0.11428571428571428,0.2857142857142857,False,True,True
PRJ-0927,ENERGY,ASIA,JP,194290.0,260783.3,93.68,138.46,194383.68,260921.76,366.0,7,373.0,TIER 5,8,4,66493.29999999999,66538.08000000002,0.25501161727561555,44.78,0.01912568306010929,0.5,False,False,False
PRJ-0928,SERVICE,EUROPE,FR,4210838.0,3317512.06,940415.97,1220146.85,5151253.97,4537658.91,203.0,2,205.0,TIER 2,6,3,-893325.94,-613595.0599999996,-0.13522282572799188,279730.8800000001,0.009852216748768473,0.5,False,True,False
PRJ-0929,SERVICE,EUROPE,DE,560983.0,970561.49,40299.06,50328.64,601282.06,1020890.13,1188.0,28,1216.0,TIER 4,2,1,409578.49,419608.06999999995,0.41102177175520344,10029.580000000002,0.02356902356902357,0.5,False,False,False
PRJ-0930,ENERGY,SOUTH AMERICA,BR,327640.0,493624.44,67297.82,92839.38,394937.82,586463.82,170.0,23,193.0,TIER 4,7,2,165984.44,191525.99999999994,0.32657769067493364,25541.559999999998,0.13529411764705881,0.2857142857142857,False,False,True
PRJ-0931,INSTALL,SOUTH AMERICA,BR,1890934.0,2735703.96,111806.73,147425.8,2002740.73,2883129.76,431.0,35,466.0,TIER 3,4,0,844769.96,880389.0299999998,0.3053587952281412,35619.06999999999,0.08120649651972157,0.0,False,False,True
PRJ-0932,ENERGY,OCEANIA,NZ,1673296.0,2593764.53,390506.03,559088.93,2063802.03,3152853.47,1159.0,229,1388.0,TIER 3,5,1,920468.5299999998,1089051.4400000002,0.3454177145758696,168582.90000000002,0.19758412424503882,0.2,False,False,True
PRJ-0933,SERVICE,SOUTH AMERICA,AR,2491711.0,1979793.41,461035.31,500654.76,2952746.31,2480448.16,726.0,125,851.0,TIER 3,1,1,-511917.5900000001,-472298.1499999999,-0.19040839377993687,39619.45000000001,0.1721763085399449,1.0,False,True,False
PRJ-0934,INSTALL,ASIA,CN,2043340.0,2906310.06,90995.27,104787.49,2134335.27,3011097.55,1143.0,57,1200.0,TIER 3,7,2,862970.06,876762.2799999998,0.2911769763154966,13792.220000000001,0.049868766404199474,0.2857142857142857,False,False,True
PRJ-0935,SERVICE,ASIA,CN,3300541.0,4765313.11,196278.63,218812.66,3496819.63,4984125.77,1073.0,192,1265.0,TIER 3,4,4,1464772.1100000003,1487306.1399999997,0.2984086294435543,22534.03,0.17893755824790308,1.0,False,False,False
PRJ-0936,INSTALL,EUROPE,FR,4127860.0,5256820.34,688027.14,739945.8,4815887.14,5996766.14,25.0,1,26.0,TIER 3,8,3,1128960.3399999999,1180879.0,0.19691930157543214,51918.66000000003,0.04,0.375,False,False,True
PRJ-0937,INSTALL,OCEANIA,AU,3625750.0,5916508.0,511053.24,569682.71,4136803.24,6486190.71,96.0,3,99.0,TIER 3,0,0,2290758.0,2349387.4699999997,0.36221375149791113,58629.46999999997,0.03125,0.0,False,False,True
PRJ-0938,INSTALL,AFRICA,ZA,3634409.0,5603068.4,731946.67,930251.2,4366355.67,6533319.6,352.0,10,362.0,TIER 3,10,10,1968659.4000000004,2166963.9299999997,0.3316788497535005,198304.5299999999,0.028409090909090908,1.0,False,False,False
PRJ-0939,SERVICE,NORTH AMERICA,US,3869412.0,5531227.4,1056776.78,1084673.1,4926188.78,6615900.5,1279.0,44,1323.0,TIER 3,3,1,1661815.4000000004,1689711.7199999997,0.2554016221979154,27896.320000000065,0.03440187646598905,0.3333333333333333,False,False,True
PRJ-0940,INSTALL,OCEANIA,AU,3047510.0,5358056.36,591094.21,756550.16,3638604.21,6114606.52,1099.0,11,1110.0,TIER 3,9,0,2310546.3600000003,2476002.3099999996,0.40493240274764236,165455.95000000007,0.010009099181073703,0.0,False,False,True
PRJ-0941,ENERGY,ASIA,JP,4147680.0,4457222.94,43408.71,43692.55,4191088.71,4500915.49,851.0,22,873.0,TIER 3,5,1,309542.9400000004,309826.78000000026,0.06883639132713426,283.8400000000038,0.025851938895417155,0.2,False,True,True
PRJ-0942,ENERGY,AFRICA,ZA,457643.0,517902.24,53197.33,69409.18,510840.33,587311.42,294.0,58,352.0,TIER 4,8,7,60259.23999999999,76471.09000000003,0.13020535170250908,16211.849999999991,0.19727891156462585,0.875,False,False,False
PRJ-0943,ENERGY,OCEANIA,AU,1583795.0,1013425.39,225049.47,270091.88,1808844.47,1283517.27,208.0,7,215.0,TIER 3,2,2,-570369.61,-525327.2,-0.40928720811056946,45042.41,0.03365384615384615,1.0,False,True,False
PRJ-0944,INSTALL,ASIA,CN,3331534.0,4624907.85,301411.13,370186.18,3632945.13,4995094.02,1547.0,101,1648.0,TIER 3,3,0,1293373.8499999996,1362148.8899999997,0.27269734754662334,68775.04999999999,0.06528765352294764,0.0,False,False,True
PRJ-0945,ENERGY,NORTH AMERICA,US,1233832.0,2009756.03,260010.35,303641.28,1493842.35,2313397.31,1204.0,175,1379.0,TIER 3,1,1,775924.03,819554.96,0.35426468097691355,43630.93000000002,0.14534883720930233,1.0,False,False,False
PRJ-0946,SERVICE,OCEANIA,NZ,137005.0,96978.9,17438.81,19150.07,154443.81,116128.96,979.0,15,994.0,TIER 5,10,9,-40026.100000000006,-38314.84999999999,-0.32993363584759555,1711.2599999999984,0.015321756894790603,0.9,False,True,False
PRJ-0947,SERVICE,ASIA,CN,1900931.0,2140109.82,392318.99,484177.08,2293249.99,2624286.9,199.0,28,227.0,TIER 3,1,1,239178.81999999983,331036.9099999997,0.12614356684857883,91858.09000000003,0.1407035175879397,1.0,False,False,False
PRJ-0948,ENERGY,SOUTH AMERICA,AR,615766.0,937181.3,83462.88,123851.39,699228.88,1061032.69,651.0,48,699.0,TIER 4,0,0,321415.30000000005,361803.80999999994,0.3409921422873408,40388.509999999995,0.07373271889400922,0.0,False,False,True
PRJ-0949,INSTALL,AFRICA,ZA,2566969.0,3954705.98,204976.18,250623.65,2771945.18,4205329.64,1631.0,292,1923.0,TIER 3,6,0,1387736.98,1433384.4599999995,0.34084948926857483,45647.47,0.17903126916002451,0.0,False,False,True
PRJ-0950,INSTALL,OCEANIA,NZ,309416.0,276984.21,11462.97,12795.64,320878.97,289779.84,989.0,121,1110.0,TIER 4,1,0,-32431.78999999998,-31099.129999999946,-0.10731985358263689,1332.67,0.12234580384226491,0.0,False,True,True
PRJ-0951,INSTALL,AFRICA,ZA,4434928.0,5573491.2,1064173.96,1203016.75,5499101.96,6776507.95,1796.0,293,2089.0,TIER 2,8,5,1138563.2000000002,1277405.9900000002,0.188505052960205,138842.79000000004,0.1631403118040089,0.625,False,False,False
PRJ-0952,SERVICE,AFRICA,ZA,687738.0,449883.07,88142.83,122632.54,775880.83,572515.61,1386.0,114,1500.0,TIER 4,0,0,-237854.93,-203365.21999999997,-0.3552134063209211,34489.70999999999,0.08225108225108226,0.0,False,True,True
PRJ-0953,INSTALL,ASIA,JP,1081318.0,1021370.53,137769.74,167408.21,1219087.74,1188778.74,1488.0,276,1764.0,TIER 3,9,1,-59947.46999999997,-30309.0,-0.02549591356251879,29638.47,0.18548387096774194,0.1111111111111111,False,True,True
PRJ-0954,INSTALL,NORTH AMERICA,MX,4496847.0,4288501.27,1088256.85,1297846.55,5585103.85,5586347.82,884.0,162,1046.0,TIER 2,1,1,-208345.73000000045,1243.9700000006706,0.00022268037008849737,209589.69999999995,0.1832579185520362,1.0,False,True,False
PRJ-0955,SERVICE,OCEANIA,AU,827285.0,576392.04,86186.4,122951.48,913471.4,699343.52,276.0,26,302.0,TIER 4,1,1,-250892.95999999996,-214127.88,-0.30618411964409137,36765.08,0.09420289855072464,1.0,False,True,False
PRJ-0956,INSTALL,ASIA,JP,3557184.0,4627251.0,40085.78,56723.83,3597269.78,4683974.83,311.0,42,353.0,TIER 3,5,1,1070067.0,1086705.0500000003,0.23200488675555078,16638.050000000003,0.13504823151125403,0.2,False,False,True
PRJ-0957,ENERGY,AFRICA,EG,2944265.0,3949123.3,166670.98,214073.23,3110935.98,4163196.53,300.0,21,321.0,TIER 3,3,0,1004858.2999999998,1052260.5499999998,0.25275303301619534,47402.25,0.07,0.0,False,False,True
PRJ-0958,ENERGY,SOUTH AMERICA,BR,2046117.0,3149442.02,179876.56,195775.78,2225993.56,3345217.8,471.0,17,488.0,TIER 3,8,7,1103325.02,1119224.2399999998,0.3345744005068967,15899.220000000001,0.036093418259023353,0.875,False,False,False
PRJ-0959,ENERGY,SOUTH AMERICA,BR,3844137.0,3321267.11,497035.11,728877.51,4341172.11,4050144.63,1385.0,264,1649.0,TIER 3,3,3,-522869.89000000013,-291027.48000000045,-0.07185607097690248,231842.40000000002,0.19061371841155234,1.0,False,True,False
PRJ-0960,INSTALL,AFRICA,EG,2145570.0,1622837.02,245458.97,285243.59,2391028.97,1908080.61,1295.0,27,1322.0,TIER 3,6,5,-522732.98,-482948.3600000001,-0.25310689573015477,39784.620000000024,0.02084942084942085,0.8333333333333334,False,True,False
PRJ-0961,INSTALL,AFRICA,ZA,3499726.0,2853452.22,743891.58,1104752.08,4243617.58,3958204.3,808.0,10,818.0,TIER 3,9,4,-646273.7799999998,-285413.28000000026,-0.07210675810745804,360860.5000000001,0.012376237623762377,0.4444444444444444,False,True,True
PRJ-0962,ENERGY,NORTH AMERICA,MX,2372967.0,4211196.91,114501.39,147168.45,2487468.39,4358365.36,393.0,18,411.0,TIER 3,9,5,1838229.9100000001,1870896.9700000002,0.42926574884488344,32667.060000000012,0.04580152671755725,0.5555555555555556,False,False,False
PRJ-0963,SERVICE,AFRICA,EG,1844554.0,1703601.97,56373.27,66789.96,1900927.27,1770391.93,1555.0,177,1732.0,TIER 3,10,0,-140952.03000000003,-130535.34000000008,-0.07373245312974291,10416.69000000001,0.11382636655948553,0.0,False,True,True
